Профиль №1  с 01.04.2022 по 27.04.2022
Счетчик № 0816190453
Сохранен 27.04.2022 5:46:03

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
16.04.2022	15:00-16:00	000,1275	000,0000	000,0439	000,0000	
16.04.2022	16:00-17:00	000,1422	000,0000	000,0473	000,0000	
16.04.2022	17:00-18:00	000,1235	000,0000	000,0429	000,0000	
16.04.2022	18:00-19:00	000,1321	000,0000	000,0455	000,0000	
16.04.2022	19:00-20:00	000,1380	000,0000	000,0472	000,0000	
16.04.2022	20:00-21:00	000,1305	000,0000	000,0438	000,0000	
16.04.2022	21:00-22:00	000,1460	000,0000	000,0483	000,0000	
16.04.2022	22:00-23:00	000,1266	000,0000	000,0433	000,0000	
16.04.2022	23:00-24:00	000,1503	000,0000	000,0506	000,0000	
17.04.2022	00:00-01:00	000,1092	000,0000	000,0379	000,0000	
17.04.2022	01:00-02:00	000,1540	000,0000	000,0511	000,0000	
17.04.2022	02:00-03:00	000,1346	000,0000	000,0445	000,0000	
17.04.2022	03:00-04:00	000,1385	000,0000	000,0467	000,0000	
17.04.2022	04:00-05:00	000,1367	000,0000	000,0466	000,0000	
17.04.2022	05:00-06:00	000,1314	000,0000	000,0453	000,0000	
17.04.2022	06:00-07:00	000,1421	000,0000	000,0479	000,0000	
17.04.2022	07:00-08:00	000,1491	000,0000	000,0499	000,0000	
17.04.2022	08:00-09:00	000,1401	000,0000	000,0454	000,0000	
17.04.2022	09:00-10:00	000,1615	000,0000	000,0529	000,0000	
17.04.2022	10:00-11:00	000,1325	000,0000	000,0453	000,0000	
17.04.2022	11:00-12:00	000,1467	000,0000	000,0486	000,0000	
17.04.2022	12:00-13:00	000,1534	000,0000	000,0504	000,0000	
17.04.2022	13:00-14:00	000,1374	000,0000	000,0455	000,0000	
17.04.2022	14:00-15:00	000,1527	000,0000	000,0508	000,0000	
17.04.2022	15:00-16:00	000,1462	000,0000	000,0485	000,0000	
17.04.2022	16:00-17:00	000,1248	000,0000	000,0409	000,0000	
17.04.2022	17:00-18:00	000,1594	000,0000	000,0517	000,0000	
17.04.2022	18:00-19:00	000,1324	000,0000	000,0439	000,0000	
17.04.2022	19:00-20:00	000,1302	000,0000	000,0442	000,0000	
17.04.2022	20:00-21:00	000,1584	000,0000	000,0520	000,0000	
17.04.2022	21:00-22:00	000,1324	000,0000	000,0449	000,0000	
17.04.2022	22:00-23:00	000,1516	000,0000	000,0488	000,0000	
17.04.2022	23:00-24:00	000,1364	000,0000	000,0450	000,0000	
18.04.2022	00:00-01:00	000,1449	000,0000	000,0477	000,0000	
18.04.2022	01:00-02:00	000,1422	000,0000	000,0484	000,0000	
18.04.2022	02:00-03:00	000,1503	000,0000	000,0499	000,0000	
18.04.2022	03:00-04:00	000,1392	000,0000	000,0471	000,0000	
18.04.2022	04:00-05:00	000,1462	000,0000	000,0495	000,0000	
18.04.2022	05:00-06:00	000,1456	000,0000	000,0480	000,0000	
18.04.2022	06:00-07:00	000,1660	000,0000	000,0539	000,0000	
18.04.2022	07:00-08:00	000,1491	000,0000	000,0491	000,0000	
18.04.2022	08:00-09:00	000,1675	000,0000	000,0553	000,0000	
18.04.2022	09:00-10:00	000,1537	000,0000	000,0527	000,0000	
18.04.2022	10:00-11:00	000,1466	000,0000	000,0486	000,0000	
18.04.2022	11:00-12:00	000,1383	000,0000	000,0472	000,0000	
18.04.2022	12:00-13:00	000,1362	000,0000	000,0462	000,0000	
18.04.2022	13:00-14:00	000,0996	000,0000	000,0369	000,0000	
18.04.2022	14:00-15:00	000,0818	000,0000	000,0311	000,0000	
18.04.2022	15:00-16:00	000,0849	000,0000	000,0324	000,0000	
18.04.2022	16:00-17:00	000,0949	000,0000	000,0340	000,0000	
18.04.2022	17:00-18:00	000,0922	000,0000	000,0340	000,0000	
18.04.2022	18:00-19:00	000,0878	000,0000	000,0328	000,0000	
18.04.2022	19:00-20:00	000,0837	000,0000	000,0310	000,0000	
18.04.2022	20:00-21:00	000,1015	000,0000	000,0363	000,0000	
18.04.2022	21:00-22:00	000,1225	000,0000	000,0412	000,0000	
18.04.2022	22:00-23:00	000,1333	000,0000	000,0447	000,0000	
18.04.2022	23:00-24:00	000,1116	000,0000	000,0381	000,0000	
19.04.2022	00:00-01:00	000,0357	000,0000	000,0173	000,0000	
19.04.2022	01:00-02:00	000,0973	000,0000	000,0347	000,0000	
19.04.2022	02:00-03:00	000,0851	000,0000	000,0320	000,0000	
19.04.2022	03:00-04:00	000,0801	000,0000	000,0306	000,0000	
19.04.2022	04:00-05:00	000,0772	000,0000	000,0299	000,0000	
19.04.2022	05:00-06:00	000,0787	000,0000	000,0302	000,0000	
19.04.2022	06:00-07:00	000,0662	000,0000	000,0270	000,0000	
19.04.2022	07:00-08:00	000,0386	000,0000	000,0182	000,0000	
19.04.2022	08:00-09:00	000,0310	000,0000	000,0147	000,0000	
19.04.2022	09:00-10:00	000,0363	000,0000	000,0172	000,0000	
19.04.2022	10:00-11:00	000,0439	000,0000	000,0188	000,0000	
19.04.2022	11:00-12:00	000,0324	000,0000	000,0158	000,0000	
19.04.2022	12:00-13:00	000,0320	000,0000	000,0161	000,0000	
19.04.2022	13:00-14:00	000,0323	000,0000	000,0167	000,0000	
19.04.2022	14:00-15:00	000,1204	000,0000	000,0407	000,0000	
19.04.2022	15:00-16:00	000,1559	000,0000	000,0516	000,0000	
19.04.2022	16:00-17:00	000,1506	000,0000	000,0499	000,0000	
19.04.2022	17:00-18:00	000,0550	000,0000	000,0225	000,0000	
19.04.2022	18:00-19:00	000,0475	000,0000	000,0204	000,0000	
19.04.2022	19:00-20:00	000,0460	000,0000	000,0210	000,0000	
19.04.2022	20:00-21:00	000,0467	000,0000	000,0205	000,0000	
19.04.2022	21:00-22:00	000,0448	000,0000	000,0199	000,0000	
19.04.2022	22:00-23:00	000,0467	000,0000	000,0198	000,0000	
19.04.2022	23:00-24:00	000,0422	000,0000	000,0185	000,0000	
20.04.2022	00:00-01:00	000,0462	000,0000	000,0191	000,0000	
20.04.2022	01:00-02:00	000,0481	000,0000	000,0200	000,0000	
20.04.2022	02:00-03:00	000,0392	000,0000	000,0171	000,0000	
20.04.2022	03:00-04:00	000,0394	000,0000	000,0177	000,0000	
20.04.2022	04:00-05:00	000,0348	000,0000	000,0161	000,0000	
20.04.2022	05:00-06:00	000,0396	000,0000	000,0187	000,0000	
20.04.2022	06:00-07:00	000,0363	000,0000	000,0178	000,0000	
20.04.2022	07:00-08:00	000,0348	000,0000	000,0169	000,0000	
20.04.2022	08:00-09:00	000,0260	000,0000	000,0146	000,0000	
20.04.2022	09:00-10:00	000,0298	000,0000	000,0156	000,0000	
20.04.2022	10:00-11:00	000,0244	000,0000	000,0140	000,0000	
20.04.2022	11:00-12:00	000,0178	000,0000	000,0111	000,0000	
20.04.2022	12:00-13:00	000,0220	000,0000	000,0130	000,0000	
20.04.2022	13:00-14:00	000,0289	000,0000	000,0160	000,0000	
20.04.2022	14:00-15:00	000,0301	000,0000	000,0160	000,0000	
20.04.2022	15:00-16:00	000,0309	000,0000	000,0168	000,0000	
20.04.2022	16:00-17:00	000,0324	000,0000	000,0174	000,0000	
20.04.2022	17:00-18:00	000,0297	000,0000	000,0152	000,0000	
20.04.2022	18:00-19:00	000,0289	000,0000	000,0156	000,0000	
20.04.2022	19:00-20:00	000,0301	000,0000	000,0157	000,0000	
20.04.2022	20:00-21:00	000,0305	000,0000	000,0148	000,0000	
20.04.2022	21:00-22:00	000,0282	000,0000	000,0154	000,0000	
20.04.2022	22:00-23:00	000,0361	000,0000	000,0179	000,0000	
20.04.2022	23:00-24:00	000,0333	000,0000	000,0171	000,0000	
21.04.2022	00:00-01:00	000,0338	000,0000	000,0161	000,0000	
21.04.2022	01:00-02:00	000,0329	000,0000	000,0163	000,0000	
21.04.2022	02:00-03:00	000,0331	000,0000	000,0163	000,0000	
21.04.2022	03:00-04:00	000,0339	000,0000	000,0162	000,0000	
21.04.2022	04:00-05:00	000,0358	000,0000	000,0164	000,0000	
21.04.2022	05:00-06:00	000,0375	000,0000	000,0191	000,0000	
21.04.2022	06:00-07:00	000,0360	000,0000	000,0173	000,0000	
21.04.2022	07:00-08:00	000,0383	000,0000	000,0170	000,0000	
21.04.2022	08:00-09:00	000,0378	000,0000	000,0164	000,0000	
21.04.2022	09:00-10:00	000,0386	000,0000	000,0154	000,0000	
21.04.2022	10:00-11:00	000,0398	000,0000	000,0189	000,0000	
21.04.2022	11:00-12:00	000,0375	000,0000	000,0187	000,0000	
21.04.2022	12:00-13:00	000,0357	000,0000	000,0191	000,0000	
21.04.2022	13:00-14:00	000,0264	000,0000	000,0147	000,0000	
21.04.2022	14:00-15:00	000,0304	000,0000	000,0167	000,0000	
21.04.2022	15:00-16:00	000,0322	000,0000	000,0164	000,0000	
21.04.2022	16:00-17:00	000,0350	000,0000	000,0167	000,0000	
21.04.2022	17:00-18:00	000,0327	000,0000	000,0154	000,0000	
21.04.2022	18:00-19:00	000,0343	000,0000	000,0157	000,0000	
21.04.2022	19:00-20:00	000,0262	000,0000	000,0148	000,0000	
21.04.2022	20:00-21:00	000,0307	000,0000	000,0158	000,0000	
21.04.2022	21:00-22:00	000,0314	000,0000	000,0154	000,0000	
21.04.2022	22:00-23:00	000,0283	000,0000	000,0160	000,0000	
21.04.2022	23:00-24:00	000,0276	000,0000	000,0142	000,0000	
22.04.2022	00:00-01:00	000,0459	000,0000	000,0179	000,0000	
22.04.2022	01:00-02:00	000,0474	000,0000	000,0186	000,0000	
22.04.2022	02:00-03:00	000,0408	000,0000	000,0172	000,0000	
22.04.2022	03:00-04:00	000,0411	000,0000	000,0174	000,0000	
22.04.2022	04:00-05:00	000,0438	000,0000	000,0179	000,0000	
22.04.2022	05:00-06:00	000,0414	000,0000	000,0170	000,0000	
22.04.2022	06:00-07:00	000,0407	000,0000	000,0165	000,0000	
22.04.2022	07:00-08:00	000,0408	000,0000	000,0177	000,0000	
22.04.2022	08:00-09:00	000,0468	000,0000	000,0199	000,0000	
22.04.2022	09:00-10:00	000,0361	000,0000	000,0154	000,0000	
22.04.2022	10:00-11:00	000,0363	000,0000	000,0160	000,0000	
22.04.2022	11:00-12:00	000,0298	000,0000	000,0133	000,0000	
22.04.2022	12:00-13:00	000,0355	000,0000	000,0158	000,0000	
22.04.2022	13:00-14:00	000,0353	000,0000	000,0173	000,0000	
22.04.2022	14:00-15:00	000,0356	000,0000	000,0172	000,0000	
22.04.2022	15:00-16:00	000,0366	000,0000	000,0158	000,0000	
22.04.2022	16:00-17:00	000,0340	000,0000	000,0144	000,0000	
22.04.2022	17:00-18:00	000,0320	000,0000	000,0151	000,0000	
22.04.2022	18:00-19:00	000,0257	000,0000	000,0109	000,0000	
22.04.2022	19:00-20:00	000,0225	000,0000	000,0088	000,0000	
22.04.2022	20:00-21:00	000,0228	000,0000	000,0094	000,0000	
22.04.2022	21:00-22:00	000,0223	000,0000	000,0091	000,0000	
22.04.2022	22:00-23:00	000,0297	000,0000	000,0125	000,0000	
22.04.2022	23:00-24:00	000,0221	000,0000	000,0086	000,0000	
23.04.2022	00:00-01:00	000,0232	000,0000	000,0088	000,0000	
23.04.2022	01:00-02:00	000,0285	000,0000	000,0126	000,0000	
23.04.2022	02:00-03:00	000,0287	000,0000	000,0155	000,0000	
23.04.2022	03:00-04:00	000,0014	000,0000	000,0010	000,0000	
23.04.2022	04:00-05:00	000,0000	000,0000	000,0000	000,0000	
23.04.2022	05:00-06:00	000,0038	000,0000	000,0016	000,0000	
23.04.2022	06:00-07:00	000,0289	000,0000	000,0139	000,0000	
23.04.2022	07:00-08:00	000,0253	000,0000	000,0130	000,0000	
23.04.2022	08:00-09:00	000,0260	000,0000	000,0130	000,0000	
23.04.2022	09:00-10:00	000,0293	000,0000	000,0126	000,0000	
23.04.2022	10:00-11:00	000,0252	000,0000	000,0124	000,0000	
23.04.2022	11:00-12:00	000,0320	000,0000	000,0148	000,0000	
23.04.2022	12:00-13:00	000,0296	000,0000	000,0146	000,0000	
23.04.2022	13:00-14:00	000,0532	000,0000	000,0218	000,0000	
23.04.2022	14:00-15:00	000,0372	000,0000	000,0193	000,0000	
23.04.2022	15:00-16:00	000,0343	000,0000	000,0155	000,0000	
23.04.2022	16:00-17:00	000,0434	000,0000	000,0189	000,0000	
23.04.2022	17:00-18:00	000,0627	000,0000	000,0241	000,0000	
23.04.2022	18:00-19:00	000,0388	000,0000	000,0173	000,0000	
23.04.2022	19:00-20:00	000,0396	000,0000	000,0179	000,0000	
23.04.2022	20:00-21:00	000,0398	000,0000	000,0173	000,0000	
23.04.2022	21:00-22:00	000,0654	000,0000	000,0267	000,0000	
23.04.2022	22:00-23:00	000,0532	000,0000	000,0225	000,0000	
23.04.2022	23:00-24:00	000,0499	000,0000	000,0231	000,0000	
24.04.2022	00:00-01:00	000,0628	000,0000	000,0258	000,0000	
24.04.2022	01:00-02:00	000,0471	000,0000	000,0201	000,0000	
24.04.2022	02:00-03:00	000,0390	000,0000	000,0166	000,0000	
24.04.2022	03:00-04:00	000,0392	000,0000	000,0178	000,0000	
24.04.2022	04:00-05:00	000,0315	000,0000	000,0160	000,0000	
24.04.2022	05:00-06:00	000,0224	000,0000	000,0124	000,0000	
24.04.2022	06:00-07:00	000,0214	000,0000	000,0119	000,0000	
24.04.2022	07:00-08:00	000,0200	000,0000	000,0112	000,0000	
24.04.2022	08:00-09:00	000,0191	000,0000	000,0112	000,0000	
24.04.2022	09:00-10:00	000,0225	000,0000	000,0120	000,0000	
24.04.2022	10:00-11:00	000,0314	000,0000	000,0166	000,0000	
24.04.2022	11:00-12:00	000,0698	000,0000	000,0264	000,0000	
24.04.2022	12:00-13:00	000,0867	000,0000	000,0316	000,0000	
24.04.2022	13:00-14:00	000,0858	000,0000	000,0316	000,0000	
24.04.2022	14:00-15:00	000,1154	000,0000	000,0385	000,0000	
24.04.2022	15:00-16:00	000,1418	000,0000	000,0455	000,0000	
24.04.2022	16:00-17:00	000,1347	000,0000	000,0434	000,0000	
24.04.2022	17:00-18:00	000,1239	000,0000	000,0417	000,0000	
24.04.2022	18:00-19:00	000,1446	000,0000	000,0457	000,0000	
24.04.2022	19:00-20:00	000,1718	000,0000	000,0517	000,0000	
24.04.2022	20:00-21:00	000,1834	000,0000	000,0546	000,0000	
24.04.2022	21:00-22:00	000,1830	000,0000	000,0582	000,0000	
24.04.2022	22:00-23:00	000,1679	000,0000	000,0488	000,0000	
24.04.2022	23:00-24:00	000,1885	000,0000	000,0596	000,0000	
25.04.2022	00:00-01:00	000,2069	000,0000	000,0597	000,0000	
25.04.2022	01:00-02:00	000,1859	000,0000	000,0554	000,0000	
25.04.2022	02:00-03:00	000,1017	000,0000	000,0357	000,0000	
25.04.2022	03:00-04:00	000,1605	000,0000	000,0514	000,0000	
25.04.2022	04:00-05:00	000,1306	000,0000	000,0399	000,0000	
25.04.2022	05:00-06:00	000,2038	000,0000	000,0613	000,0000	
25.04.2022	06:00-07:00	000,2014	000,0000	000,0591	000,0000	
25.04.2022	07:00-08:00	000,1905	000,0000	000,0579	000,0000	
25.04.2022	08:00-09:00	000,1994	000,0000	000,0573	000,0000	
25.04.2022	09:00-10:00	000,1968	000,0000	000,0593	000,0000	
25.04.2022	10:00-11:00	000,1592	000,0000	000,0502	000,0000	
25.04.2022	11:00-12:00	000,2133	000,0000	000,0628	000,0000	
25.04.2022	12:00-13:00	000,1296	000,0000	000,0414	000,0000	
25.04.2022	13:00-14:00	000,1009	000,0000	000,0354	000,0000	
25.04.2022	14:00-15:00	000,0986	000,0000	000,0330	000,0000	
25.04.2022	15:00-16:00	000,0922	000,0000	000,0321	000,0000	
25.04.2022	16:00-17:00	000,0999	000,0000	000,0350	000,0000	
25.04.2022	17:00-18:00	000,0866	000,0000	000,0307	000,0000	
25.04.2022	18:00-19:00	000,0683	000,0000	000,0261	000,0000	
25.04.2022	19:00-20:00	000,0792	000,0000	000,0297	000,0000	
25.04.2022	20:00-21:00	000,0571	000,0000	000,0239	000,0000	
25.04.2022	21:00-22:00	000,0340	000,0000	000,0170	000,0000	
25.04.2022	22:00-23:00	000,0353	000,0000	000,0159	000,0000	
25.04.2022	23:00-24:00	000,0293	000,0000	000,0153	000,0000	
26.04.2022	00:00-01:00	000,0334	000,0000	000,0159	000,0000	
26.04.2022	01:00-02:00	000,0374	000,0000	000,0170	000,0000	
26.04.2022	02:00-03:00	000,0374	000,0000	000,0176	000,0000	
26.04.2022	03:00-04:00	000,0350	000,0000	000,0155	000,0000	
26.04.2022	04:00-05:00	000,0353	000,0000	000,0183	000,0000	
26.04.2022	05:00-06:00	000,0400	000,0000	000,0182	000,0000	
26.04.2022	06:00-07:00	000,0489	000,0000	000,0218	000,0000	
26.04.2022	07:00-08:00	000,0441	000,0000	000,0183	000,0000	
26.04.2022	08:00-09:00	000,0394	000,0000	000,0168	000,0000	
26.04.2022	09:00-10:00	000,0416	000,0000	000,0182	000,0000	
26.04.2022	10:00-11:00	000,0432	000,0000	000,0210	000,0000	
26.04.2022	11:00-12:00	000,0350	000,0000	000,0161	000,0000	
26.04.2022	12:00-13:00	000,0342	000,0000	000,0158	000,0000	
26.04.2022	13:00-14:00	000,0291	000,0000	000,0142	000,0000	
26.04.2022	14:00-15:00	000,0297	000,0000	000,0141	000,0000	
26.04.2022	15:00-16:00	000,0234	000,0000	000,0128	000,0000	
26.04.2022	16:00-17:00	000,0203	000,0000	000,0093	000,0000	
26.04.2022	17:00-18:00	000,0233	000,0000	000,0111	000,0000	
26.04.2022	18:00-19:00	000,0168	000,0000	000,0076	000,0000	
26.04.2022	19:00-20:00	000,0194	000,0000	000,0088	000,0000	
26.04.2022	20:00-21:00	000,0234	000,0000	000,0111	000,0000	
26.04.2022	21:00-22:00	000,0260	000,0000	000,0124	000,0000	
26.04.2022	22:00-23:00	000,0284	000,0000	000,0142	000,0000	
26.04.2022	23:00-24:00	000,0336	000,0000	000,0151	000,0000	
27.04.2022	00:00-01:00	000,0288	000,0000	000,0138	000,0000	
27.04.2022	01:00-02:00	000,0241	000,0000	000,0120	000,0000	
27.04.2022	02:00-03:00	000,0241	000,0000	000,0121	000,0000	
27.04.2022	03:00-04:00	000,0254	000,0000	000,0128	000,0000	
27.04.2022	04:00-05:00	000,0256	000,0000	000,0129	000,0000	
27.04.2022	05:00-06:00	000,0239	000,0000	000,0120	000,0000	
27.04.2022	06:00-07:00					Нет данных
27.04.2022	07:00-08:00					Нет данных
27.04.2022	08:00-09:00					Нет данных
27.04.2022	09:00-10:00					Нет данных
27.04.2022	10:00-11:00					Нет данных
27.04.2022	11:00-12:00					Нет данных
27.04.2022	12:00-13:00					Нет данных
27.04.2022	13:00-14:00					Нет данных
27.04.2022	14:00-15:00					Нет данных
27.04.2022	15:00-16:00					Нет данных
27.04.2022	16:00-17:00					Нет данных
27.04.2022	17:00-18:00					Нет данных
27.04.2022	18:00-19:00					Нет данных
27.04.2022	19:00-20:00					Нет данных
27.04.2022	20:00-21:00					Нет данных
27.04.2022	21:00-22:00					Нет данных
27.04.2022	22:00-23:00					Нет данных
27.04.2022	23:00-24:00					Нет данных
